country,Surface area (km2),Population in thousands (2017),"Population density (per km2, 2017)","Sex ratio (m per 100 f, 2017)",GDP: Gross domestic product (million current US$),"GDP growth rate (annual %, const. 2005 prices)",GDP per capita (current US$),Economy: Agriculture (% of GVA),Economy: Industry (% of GVA),Economy: Services and other activity (% of GVA),Employment: Agriculture (% of employed),Employment: Industry (% of employed),Employment: Services (% of employed),Unemployment (% of labour force),Agricultural production index (2004-2006=100),Food production index (2004-2006=100),International trade: Exports (million US$),International trade: Imports (million US$),International trade: Balance (million US$),"Balance of payments, current account (million US$)",Population growth rate (average annual %),Urban population (% of total population),Urban population growth rate (average annual %),"Fertility rate, total (live births per woman)",Refugees and others of concern to UNHCR (in thousands),Infant mortality rate (per 1000 live births,Health: Total expenditure (% of GDP),Health: Physicians (per 1000 pop.),Education: Government expenditure (% of GDP),Seats held by women in national parliaments %,Mobile-cellular subscriptions (per 100 inhabitants),Mobile-cellular subscriptions (per 100 inhabitants).1,Individuals using the Internet (per 100 inhabitants),Threatened species (number),CO2 emission estimates (million tons/tons per capita),"Energy production, primary (Petajoules)","Pop. using improved sanitation facilities (urban/rural, %)",Net Official Development Assist. received (% of GNI),Income Group
Kuwait,-0.3186109128719301,-0.2152202122750641,-0.10030011811701312,1.227549597968764,-0.14055291405206752,0.29079492511078414,0.6448985863022589,0.0061163215219143295,0.8482120462020395,0.08848429461840497,-0.24924206503914267,0.5809147384120128,0.6444563913195648,-0.03389035506141304,1.5918502899231608,1.5692198031229667,-0.1008489038675918,-0.17309686424772408,0.22952015636434978,0.16644937637080276,2.988091938107949,1.5423160477218094,1.0598522269997417,0.1901804651066737,-0.18346635897747768,-0.09424938981232382,0.35767424705171386,0.465369104068379,0.40385289517465267,0.02717352475994506,2.144074108542195,0.9339160395770377,-0.5061163198005976,-0.7972855519787554,0.45259695891200297,2.461312155895708,-1.2639735115152932,0.0,0
Laos,-0.19569395405449602,-0.1947515487481153,-0.1882869141401093,-0.024842051820254767,-0.2093241139943622,0.4865446689312411,-0.5313455090297319,0.6608859446097741,0.43629574101161483,-0.05791502828793943,1.6267884894626372,-0.13258527764272152,-0.4818826971010492,-0.06330358687703033,1.496079981737049,1.3630697058678998,-0.3065708984221551,-0.29392533390851133,-0.025916940624417132,-0.06798986342244302,-0.005100765070919439,-0.8313179336384183,1.8474658265449817,0.23146134331466256,-0.40219705290160446,0.8065907275558759,0.3300621897938754,0.4203695530962429,0.48462347420958324,0.5625571176678046,-0.6037483421872322,-0.42826555012988976,0.03478036546057075,1.5611290829819147,-0.24185702004134402,-0.5664474272304868,0.7444655830470243,0.0,2
Lebanon,-0.32274552813094326,-0.2005868473876863,0.05728492910814685,0.014074072890703239,-0.18386489635515854,0.28066993836145016,-0.243378065168053,0.08013375717532455,0.09432748764597958,0.634904302649127,-0.11046041239436105,0.4308653788125193,0.629409876779595,0.16780037738853404,-0.0681683853027784,-0.07998097491756884,-0.3003487535175799,-0.2209286269410488,-0.23415681364549476,-0.19510745269824242,3.4261201385731486,1.1248427344172467,0.8175095809858218,0.17642017237067742,0.9000240944050711,-0.07572311490500869,0.443020605848669,0.4786042661190073,0.4674903210809616,0.02717352475994506,-0.0809393700283038,0.76124513383954,-0.3776533570510701,-0.4145216287017427,-0.24842850186285625,-0.2126603020282412,0.7056730585572736,0.0,3
Lesotho,-0.31157375953195615,-0.22953022942854817,-0.1692028215244279,-0.2052713572983335,-0.21649273674406558,0.32454488094189743,-0.5703170002718588,0.2082408573446884,0.3974357122200655,0.300866410947327,0.6701863837325357,0.3573718149270531,0.0039047723322690533,1.029187880560183,0.027601922883333484,-0.0006924759733123243,-0.3131749414421309,-0.3067190446289033,-0.006351545961447752,-0.02269260617625542,-0.005100765070919439,-1.2805987374804717,0.6963382579788617,0.24980840029599097,-0.2904038742826651,1.0960637729826752,0.5484484608331428,0.41507548827599167,0.40385289517465267,0.507702241345278,0.20199254431652822,-0.47303208124701884,-0.6109150525699489,-0.7619534975224157,-0.24600210857491328,-0.43480570622500003,0.746025081518974,0.0,2
Liberia,-0.2660997274122586,-0.21073846228900184,-0.1798533971299904,0.05652802712083956,-0.21646223773454146,0.24016999136411427,-0.5910838008491004,2.0045870841639903,-0.11810733641449093,-0.587839337963017,0.8089680363773171,0.10320657315648252,0.06194132841501068,0.045945559866690994,0.07548707697638943,0.33231921959256505,-0.31320754250076266,-0.3113111877446219,0.00785052779610239,-0.03764761667929064,0.9439603359370143,-0.3899890024307377,0.9386809039927817,0.31860986397597246,-0.2654480232980332,1.0775374980753603,0.5333873386925037,0.41507548827599167,0.47238550768913923,0.22903946962684293,-0.17319977687987942,-0.6904695181016458,-0.09030199300607443,0.47761274632083295,-0.24175592032101306,-0.5088541742905863,1.8692538559407998,0.0,1
Luxembourg,-0.3271607987835902,-0.24193023903763655,-0.10325619624427128,0.028225390967415515,-0.1793557872359587,0.3481698500236767,3.6807374800954213,-0.005270976270918011,-0.09997265631176787,0.8514103435669602,-0.2814592344031098,0.057273095728066145,1.039964773513063,0.10897391375729946,-0.020283231209722453,-0.03240787555101493,-0.25640252648197226,-0.2268295308447472,-0.0808087423177479,0.044950721677068636,0.651941535626881,1.2202652060297183,-0.0912753415663782,0.1672466438800132,-0.28566113337155863,-0.21003860798304358,0.4555715409658682,0.49183942816963555,0.5042042206422936,0.5801106780910131,0.8631921267528202,1.257940455281972,-0.6345792825501251,0.17729028344194603,-0.2485296015831872,1.720827475239845,-1.2639735115152932,0.0,0
Madagascar,0.001042670328862277,-0.05403512678639846,-0.18207045572543404,-0.024842051820254767,-0.2112530069078212,0.3346698676912314,-0.5934016962714829,0.6978946624364791,0.06323946461273992,0.21220203228573825,1.5251804937762794,0.03277524109957745,-0.5076767220267121,-0.02968846480203916,0.31491284744166914,0.31646151980371373,-0.30568601254500744,-0.30103397145164373,-0.0010597360014341036,-0.03250413040801552,1.016965036014548,-0.9704757047399392,1.7262945035380217,0.3002628069946441,-0.2902909518800197,0.5634333693973644,0.35767424705171386,0.41772252068611726,0.4552523545605176,0.38043892827701625,-0.7129231569615967,-0.7267090909107502,3.804154140874337,-0.17603026112145023,-0.23609433598247945,-0.6075854650447013,0.8033366503631282,0.0,1
Malawi,-0.26210600116084964,-0.1062896245265775,-0.11534133917629734,-0.0708338355695689,-0.2135024782991671,0.33129487210812003,-0.5946399065802971,0.7320565558149762,0.01660743006288062,0.22457380605247146,1.418616010495465,-0.10808742301423278,-0.3163710371613788,0.15939659686978624,0.7937643883722285,0.7921925134692528,-0.312117735683644,-0.30707723179192936,-0.0019893782917067716,-0.03440592365117607,1.1629744361696144,-1.7179517323709659,1.1810235500067017,0.32319662822130457,-0.26138281680279907,1.25122132533144,0.5685299570206617,0.41507548827599167,0.5409181202036257,0.3255840519544897,-0.8774542158469066,-0.6179903724834368,-0.07677957587454522,0.1802346213133077,-0.24013832479571776,-0.6158130726075443,0.9881372192891767,0.0,1
Mali,0.36752079940351806,-0.10689120170591472,-0.19459031602911572,-7.72451860085347e-05,-0.20897506977425281,0.4865446689312411,-0.5787274045493759,1.124918329667692,0.09432748764597958,-0.12183585941606165,1.0914878292613368,0.19507352801331526,-0.24758697069294433,0.2140211702416469,0.8735729785273217,0.9031964119912119,-0.3020812669191532,-0.30312339656929566,0.01651765437925988,-0.03367113989813677,1.1629744361696144,-0.7796307615149963,1.9686371495519412,0.3919980919012861,-0.18787033268064798,1.5291154489411671,0.458081727989308,0.41507548827599167,0.4944138474259384,0.1522426427753057,0.7263391899229829,-0.5966729767133754,-0.5297805497807737,-0.6942337264810982,-0.2435757152869703,-0.6322682877332302,0.8501216045216214,0.0,1
Mauritania,0.2499306799572535,-0.213084613288417,-0.19932873538016188,0.049452368082483426,-0.2144493031059493,0.2705449516121162,-0.5577035360879514,0.5840216845081557,0.6668652451748086,-0.18575669054418387,0.685055846515905,0.035837472928138527,0.21670547796898826,0.377894890357229,0.410683155627781,0.3957500187479703,-0.30863407970413625,-0.30466635665617714,0.0012000098733825355,-0.04209954177123465,1.1629744361696144,0.015556501922265901,0.9992665654962617,0.32319662822130457,-0.21248741645734373,1.2859580907826558,0.3777557432392327,0.41507548827599167,0.47483310099322795,0.5120906314510801,-0.04711055418272602,-0.4922177374400742,-0.3810339613339524,-0.8031742277214786,-0.24600210857491328,-0.5582198196676439,0.7637643766374027,0.0,2
Mauritius,-0.32750712753933436,-0.2368093132985285,0.06971784593749741,-0.08144732412710286,-0.21005202368833795,0.3481698500236767,-0.22326250323074145,0.0715932838307003,0.17463821381518177,0.5771693584043714,-0.13276460656941524,0.5166078700122299,0.588569337313962,0.19301171894477742,-0.052206667271759745,-0.06412327512871754,-0.305974764778603,-0.2932732495860793,-0.026117171271552782,-0.03129389834418608,-0.8081524659237865,-0.7875826341493688,-1.1818172486290182,0.1672466438800132,-0.40219705290160446,-0.010881152729405602,0.40285761347363125,0.41507548827599167,0.5237849670750041,0.21368010425653547,0.7417159243982455,0.251759374935071,0.19704937103892126,-0.24963870790549114,-0.2481252027018634,-0.2455707322796129,0.6789666472251337,0.0,3
Mexico,0.7740125292593322,0.7249471627373643,-0.1723327866003483,-0.035455540377788725,0.5552785994619682,0.3144198941925634,-0.2258331820725704,0.09152105496815689,0.5191971357669205,0.2884946371805937,0.018408265061507615,0.5166078700122299,0.45530020853137015,0.045945559866690994,0.3308745654726878,0.31646151980371373,1.4250902183326686,1.4628036071527473,-0.17943663822113742,-0.7369024141304578,0.06790393500661383,0.7829122111392242,-0.1518610030698581,0.20394075784267,-0.2837414525265869,0.1465921839827733,0.44051041882522907,0.4706631688886304,0.5335753402913593,0.8938805706558652,-0.10861749208377644,0.4073763640565196,3.2564962470474046,0.1920119727987542,0.6116268189925991,-0.1550670490883408,0.6664906594495354,0.0,3
Mongolia,0.5493428348583889,-0.22319110990128224,-0.2003285853349698,-0.08144732412710286,-0.20988461801383887,0.3076699030263408,-0.4403777537468782,0.41036539316746246,0.46997443263095784,0.09673214379622716,0.39014483464574407,0.3788074377269808,0.23390149458609683,0.13838714557291676,0.7618409523101912,0.7763348136804016,-0.2932929529708498,-0.2992292592071663,0.03137762883454145,-0.03954940992245119,0.4329274353942807,0.49664479630180963,0.5751669349719016,0.22687457906933048,-0.2904038742826651,0.2392235585193491,0.40034742645019133,0.49183942816963555,0.5164421871627377,0.334360832166094,0.1943041770788969,-0.3600498836656931,-0.5331611540636559,-0.5705715358839094,-0.18069168924111473,0.025940317294203458,0.7089869928101669,0.0,2
Morocco,-0.07795901642511642,0.02243285242210357,-0.1663771586086664,-0.07437166508874724,-0.149834779283909,0.3785448102716787,-0.48554029653307645,0.3790503242371735,0.33525966615358627,0.22663576834692706,0.4942310741293303,0.3788074377269808,0.14362240734627654,0.3106646462072466,0.49049174578287424,0.47503851769222677,-0.20973643969765815,-0.12317567643674739,-0.26034412185302175,-0.06576390087647102,0.06790393500661383,0.027484310873825003,0.27223862745450167,0.21770105057866632,-0.28317684051335995,0.36196012978031206,0.4304696707314697,0.4309576827367456,0.40385289517465267,0.4089634639647301,0.531054662087148,0.4009811453255013,0.028019156894806142,-0.4380763316726358,-0.2412504217193583,-0.47594374403921463,0.6953413811806063,0.0,2
Mozambique,0.12008826864651172,-0.023219335774849505,-0.1848091751668644,-0.1663552325873755,-0.20781881843540492,0.4527947131001278,-0.5879432881973327,0.689354189091855,0.13059684785142572,0.1647768995132604,1.5450064441541054,-0.12952304581416044,-0.41094912855547616,0.8863236117414707,0.6022237720000048,0.5860424162141858,-0.30058161822209245,-0.29033427799201944,-0.018708637327533674,-0.14512054620471573,1.1629744361696144,-1.0857778579383421,0.8780952424893016,0.34613044944796506,-0.26330249764777075,1.2697476002387549,0.458081727989308,0.41772252068611726,0.5629464599404249,0.8280547190688333,-0.27929924475919127,-0.6243855912144552,0.37284079374880097,0.6189409641461914,-0.17037951776735707,-0.5006265667277434,0.9103572330006816,0.0,1
Myanmar,0.05115762003768835,0.15501294303328456,-0.16568161081401742,-0.1663552325873755,-0.17542548154195003,0.47641968218190706,-0.5608526176691919,0.7491375025042246,0.480337106975371,-0.15895118071626158,0.27118913237878844,0.19201129618475418,0.46389821683992455,-0.09271681869264763,0.49049174578287424,0.4433231181145242,-0.2618282740971146,-0.24257139744543046,-0.04845719061625905,-0.103799765739682,-0.29711956538105294,-1.0102350679118022,0.39340995046146177,0.20394075784267,1.281588892943855,0.7533276871973449,0.34010293788763485,0.4309576827367456,-2.0192644758732636,0.18296137351592057,-0.24085740857103474,-0.3515229253576685,0.4134080451433886,0.5247221522626189,-0.1401507013884008,-0.541764604541958,0.7093768674281542,0.0,2
Namibia,0.13397285228036312,-0.2272667952912919,-0.1998503962261486,-0.19465786874079957,-0.210065578803682,0.40891977051968054,-0.41037793166273434,0.17692578841439943,0.37930103211734245,0.337981732247527,0.4074925412263418,0.19201129618475418,0.34782510467444133,0.9199387338164617,-0.17990041151990893,-0.17512717365067665,-0.2937633396739651,-0.2837858819090047,-0.018165154142451193,-0.055801097636732244,0.651941535626881,-0.509267091946327,1.4233661960206216,0.2635686930319873,-0.2849835989556862,0.5541702319437068,-2.2027165168569383,0.41507548827599167,0.40385289517465267,0.8653560349681513,0.14971164710063525,-0.3408642274726377,-0.28299643713036565,-0.5587941843984628,-0.24721530521888477,-0.4101228835364713,0.6900780738377759,0.0,3
Nepal,-0.24599806549863126,-0.025956511940833843,-0.1123417893118736,-0.20880918681751184,-0.2038525916857345,0.3211698853587861,-0.5795757285671794,0.894325549362837,-0.027433935900875485,0.1420953142742493,1.4855285930206275,0.07870871852799381,-0.5076767220267121,-0.0002752329864218647,0.6341472080620421,0.6177578157918885,-0.3129187902671671,-0.2905455165753425,-0.055951537694764866,0.03382090894720861,-0.07810546514845287,-1.6265051970756805,0.8175095809858218,0.20394075784267,-0.2557366966705294,0.4708019948607886,0.4279594837080298,0.41507548827599167,0.4944138474259384,0.608635213778727,0.0682149543817435,-0.4410559875919266,-0.320183084242071,-0.061201084138346504,-0.20354022603591113,-0.5088541742905863,0.777604925575957,0.0,1
Netherlands,-0.3052943757547935,-0.11821589210693784,0.018421196082134977,-0.04253119941614486,0.29067868141141584,0.2975449162770068,1.2887765158151558,0.040278214900411356,0.10469016199039274,0.6555239255936826,-0.25915504022805563,0.2318203099560484,0.8980976364219171,0.10897391375729946,0.25106597531759456,0.23717302085945724,2.067009720086042,1.6185002194911857,1.3069326642231287,1.3884595915357256,-0.7351477658462531,1.2321930149812772,-0.5153749720907381,0.17642017237067742,-0.15907512000607268,-0.2077228236196292,0.5559790219034625,0.5050745902202638,0.5384705268995369,0.7929475982224162,0.47877376487125506,1.168407393047714,-0.5365417583465383,-0.4822413997430603,-0.0017451842553199825,0.7993354282014379,-1.2639735115152932,0.0,0
Nicaragua,-0.25543257721102514,-0.19956416618281303,-0.1787231319636858,-0.1062121307613491,-0.2092509163715043,0.3954197881872353,-0.5212041809987168,0.524238371095786,0.28085562584541707,0.1647768995132604,0.28358035136492965,0.1889490643561931,0.45744971060850875,0.12998336505416896,0.49049174578287424,0.47503851769222677,-0.30583038866180523,-0.28743204354288526,-0.043851885732139065,-0.04164570474729861,-0.07810546514845287,-0.028178797566783577,0.0904816429440618,0.20394075784267,-0.28972633986679275,0.17438159634374603,0.5082854684581052,0.43889877996712245,0.40385289517465267,0.9619006172957982,0.3649859297543117,-0.3962894564747976,-0.18495891292677888,-0.04647939478153832,-0.23993612535505582,-0.4512609213506859,0.7376427772322439,0.0,2
Niger,0.38256841898858795,-0.08482083893898056,-0.1938078247601356,0.014074072890703239,-0.2130124608794795,0.35154484560678806,-0.5952354471786542,1.1163778563230677,0.08137414471546309,-0.10534016106041727,1.2302694819061184,0.18588683252763202,-0.3615105807812889,-0.01288090376454355,0.7778026703412099,0.7604771138915503,-0.3118755563909509,-0.30610369745139704,-0.004263426355604528,-0.043914889866978814,1.8200167368674145,-1.6225292607584942,1.9686371495519412,0.4378657343546071,0.062478633984188944,1.235010834787539,0.4329798577549095,0.41507548827599167,0.5678416465486026,0.33216663711319294,-0.7052347897239655,-0.7693438824508732,-0.5568253840438321,-0.7825638626219472,-0.23892512815174627,-0.6240406801703872,0.9048989883488574,0.0,1
Nigeria,0.18990859485315426,1.1890865157402524,-0.11008125897926442,0.08836849279344193,0.11735281028582345,0.3211698853587861,-0.49431488031318593,0.5840216845081557,0.1150528363348059,0.2555032404693048,0.37775361565960286,0.19507352801331526,0.3714696275229657,0.1005701332385517,0.2670276933486132,0.2688884204371598,0.1685569300770625,-0.14688491134320242,0.9752076906756785,-0.3597206246659003,1.016965036014548,-0.4655317924572778,1.7262945035380217,0.35989074218396133,2.4620796901987965,1.4781681929460506,0.3752455562157928,0.41507548827599167,-2.0192644758732636,0.08202840108247164,-0.15628536895709041,0.194202406355905,0.5486322164586807,-0.5705715358839094,0.8478968654060467,-0.4018952759736284,0.6760425875902278,0.0,2
Norway,-0.11183749030143983,-0.20642966574199903,-0.19489461818927464,0.05652802712083956,0.04415179864909166,0.28404493394456154,2.5678349114260954,0.040278214900411356,0.4829277755614743,0.3524154683087159,-0.25915504022805563,0.3634962785841753,0.8056690471049581,0.08796446246042998,0.059525358945370775,0.0627383231820929,0.09886518131054785,0.018156712235723356,0.24716905769044936,0.710232576193595,-0.07810546514845287,0.834599383262646,-0.33361798758029815,0.1810069366160095,-0.20774467554623724,-0.23319645161718755,0.5258567776221841,0.5315449143215204,0.5849747996772242,0.8280547190688333,0.3265440935661552,1.2472817573969412,-0.45540725555736306,0.1684572698278612,0.5802859056900023,1.2518538441577984,-1.2639735115152932,0.0,0
Oman,-0.15488665982014133,-0.2114603549042065,-0.19467725950344683,3.275952889572837,-0.17052462958930703,0.42241975285212585,0.05565186664296324,0.031737741555787104,0.9103880922685186,0.018377576606916003,-0.1897642139056648,0.9575692533250272,0.32847958598019417,0.621604525400915,0.5543386179069488,0.538469316847632,-0.20229874103552742,-0.20783642691813514,0.02617163200901451,-0.2526150870169949,3.7911436389608153,0.7192972300642428,4.028549640670262,0.23146134331466256,-0.28972633986679275,-0.0664599774513511,0.37273536919235295,0.45478097442787646,0.5262325603790929,-0.014516181245175156,1.0384868997708139,0.7655086129935523,-0.33708610565648245,-0.8090629034642018,0.06437403284112622,1.3012194895348559,0.6659058475225543,0.0,0
Pakistan,0.11824436271033764,1.2351823671069666,-0.09008425988310619,0.19096554884960418,-0.03726022410730132,0.4156697616859032,-0.5501885849403382,0.7149756091257277,0.07878347612935975,0.18745848475227153,0.7296642348660134,0.35124735126993095,-0.04338427336477954,0.12157958453542118,0.5703003359379675,0.6019001160030372,-0.22055999116340125,-0.09882813363720748,-0.3694126157856274,-0.05370480281188482,0.5789368355493475,-0.8233660610040459,0.5751669349719016,0.2681554572773194,2.8029924237852386,1.327642209324115,0.3476334989579544,0.43625174755699686,0.4674903210809616,0.4111576590176312,-0.3915494064286082,-0.4325290292839021,-0.1984813300583081,-0.7501761460369691,-0.026514615736404568,-0.5253093894162721,0.6916375723097256,0.0,2
Panama,-0.28633441998246845,-0.21549844172050758,-0.17724509290005672,0.006998413852347603,-0.1825209066687955,0.4257947484352372,-0.04214960989441912,0.0687464593824922,0.28862763160372695,0.48644301744832696,0.045668946831018284,0.3451228876128088,0.5541773040797449,0.13418525531354286,0.28298941137963185,0.28474612022601115,-0.3132308289712139,-0.2609353777651891,-0.1491159973691673,-0.09204322569105315,0.28691803523921394,0.28194423517374856,0.15106730444754185,0.21770105057866632,-0.26612555771390556,0.06322394689985503,0.4831835982237066,0.4574280068380021,0.4821758809054944,0.36069117280090673,1.258374202767069,0.27520851028213866,0.6230055106820913,1.0252595903940969,-0.24600210857491328,-0.3772124532850996,0.6662957221405418,0.0,0
Papua New Guinea,-0.06881526370052718,-0.184276586112906,-0.19328616391414888,0.11667112894686599,-0.20340730614668232,0.4527947131001278,-0.4907544901172528,0.5612470889224911,0.3171249860508632,0.11116587985741597,1.3789641097398129,-0.08052733655718294,-0.30347402469854734,-0.021284684283291354,-0.24374728364398351,-0.27027337238378446,-0.2753949717820155,-0.27389899778086263,0.007450066501831088,0.09603980380015428,0.651941535626881,-1.849157630838114,0.15106730444754185,0.2727422215226515,-0.27945040122606196,0.8459590617339207,0.39030667835643196,0.41507548827599167,-2.0192644758732636,0.018396744548340806,-0.7036971162764392,-0.6478347265615229,0.9948719817991446,1.3726914592147699,-0.2376108317874438,-0.4841713516020576,0.7343288429793506,0.0,2
Paraguay,-0.10029806313679246,-0.19510497534097593,-0.19376435302297004,0.09544415183179807,-0.199070346992352,0.3346698676912314,-0.43176597962675123,0.5299320199922021,0.3508036776702061,0.10704195526850493,0.17205938048965871,0.34206065578424766,0.44885170229995447,0.10477202349792558,0.9693432867134336,1.0459157100908738,-0.27663381201002224,-0.269862503982146,-0.008925939996048985,-0.02904632451135998,-0.005100765070919439,0.007604629287893449,0.15106730444754185,0.21770105057866632,-0.29017802947737437,0.3781706203242128,0.528366964645624,0.44948690960762516,0.5262325603790929,0.2619523954203589,0.20045487086900204,0.1302502190457206,-0.4723102769717746,0.3510062178522825,-0.21627879079761178,-0.35252963059657083,0.6701944683204162,0.0,3
Peru,0.39279325628945455,-0.00444260806478661,-0.19028661404972513,-0.01422856326272081,-0.08878999508772555,0.341419858857454,-0.3505882262665293,0.20539403289648028,0.4492490839421313,0.2637510896471271,0.2910150827566143,0.2746915555559037,0.39081514621721286,0.09636824297917777,0.7299175162481539,0.7604771138915503,-0.14834398899997062,-0.1484829771474725,0.0070066986403164305,-0.21810186191100178,-0.005100765070919439,0.759056593236106,-0.0912753415663782,0.21311428633333418,-0.28758081421653026,0.14196061525594453,0.4204289226377102,0.44419284478737386,0.5017566273382048,0.5669455077736066,0.26965017600768376,0.05563933385050546,1.6439480041125465,0.895708724054185,-0.14601448516759633,-0.4183504910993142,0.6694147190844413,0.0,3
Poland,-0.1531022528274176,0.04071327895921326,-0.1470322355699916,-0.24064965249011372,0.10548056251173309,0.361669832356122,-0.08124963507863747,0.06305281048607604,0.46997443263095784,0.34829154371980475,-0.043547829869198466,0.651346070468918,0.4166091711428758,0.09636824297917777,0.21914253925555724,0.20545762128175463,0.5987558424876296,0.551051960099286,0.12259699079391184,-0.08242620304097992,-0.9541618660788532,0.039412119825383826,-1.1818172486290182,0.158073115389349,-0.26364126485570694,-0.18456497998548524,0.443020605848669,0.4759572337088817,0.5237849670750041,0.5735280929323099,0.8662674736478725,0.6333407592191712,-0.47569088125465686,0.0948488230438202,0.0358639117077962,0.17403725342537602,-1.2639735115152932,0.0,0
Portugal,-0.2768448998129224,-0.16864309916488007,-0.1521619005555278,-0.36801151518052266,-0.08289758644766493,0.28404493394456154,0.21368006397966163,0.05451233714145178,0.16427553947076862,0.597788981348927,-0.11541689998881753,0.47373662441237463,0.6036158518539321,0.3148665364666205,0.07548707697638943,0.0627383231820929,-0.0569771935374282,-0.004312644029487658,-0.1614301821680099,-0.0008652064536173042,-1.2461806663889867,0.15869020934097317,-0.5153749720907381,0.158073115389349,-0.288371271035048,-0.22161752980011556,0.5208364035753044,0.5315449143215204,0.5286801536831818,0.7227333565295821,0.27733854324531504,0.646131196681208,0.2781838738280965,0.21851101364100886,-0.2238612698224336,0.025940317294203458,-1.2639735115152932,0.0,0
Qatar,-0.32209721417164916,-0.2264772252434118,-0.10238676150096004,7.110960088361809,-0.10626728305658256,0.35154484560678806,2.545037274563809,-0.005270976270918011,1.0476935273319934,-0.059976990582395015,-0.2839374782003381,1.4015928684663854,0.09848286372636654,-0.11372626998951711,0.8735729785273217,0.8556233126246581,-0.04954415216938774,-0.16743475178604306,0.36943847214492687,0.27811489554592267,3.8641483390383486,1.5780994745764865,2.5139081030832613,0.1901804651066737,-0.2887100382429842,-0.12203880217329657,0.337592750864195,0.4680161364785047,0.4919662541218497,-0.04084652187998792,0.9416134725766594,1.1641439138937018,-0.5399223626294206,-0.8090629034642018,0.6775438366483834,6.295377280180508,-1.2639735115152932,0.0,0
Romania,-0.19480090859195326,-0.09834128604458452,-0.16402968480172608,-0.21942267537504578,-0.0972429650162781,0.35491984118989933,-0.2198435003711089,0.12568294834665392,0.49069978131978415,0.2864326748861381,0.31827576452612505,0.5931636657262571,0.14362240734627654,0.17200226764790794,0.011640204852314838,-0.0006924759733123243,-0.02007745246037022,0.02794716135843537,-0.14858681637316595,-0.06435916723095471,-1.3921900665440534,-0.1951681228886085,-1.121231587125538,0.1672466438800132,-0.28679035739801256,-0.08730203672208066,0.42293910966115,0.48654536334938425,0.4797282876014057,0.4133518540705322,0.22659531947694828,0.37326853082442124,-0.320183084242071,0.0595167685874806,-0.13701661005814111,-0.10570140371128327,-1.2639735115152932,0.0,3
Rwanda,-0.31382854496441015,-0.15452107487993888,0.01394360715408215,-0.1415904259531293,-0.2123665596333353,0.4629196998494618,-0.5807411029754752,0.9740366339126634,-0.022252598728668905,0.08023644544058264,1.5450064441541054,-0.03459385912876657,-0.4797331950239106,-0.025486574542665254,0.6341472080620421,0.6177578157918885,-0.3132960310884774,-0.3064848453300017,-0.007467116709774953,-0.042812714237419856,0.870955635859481,-1.220959692722677,2.7562507490971817,0.29108927850397986,-0.11526122777966012,0.7301698435632009,0.4706326631065073,0.41507548827599167,0.4919662541218497,1.304195045548364,-0.33619316231766294,-0.4325290292839021,-0.4621684641231277,-0.2437500321627679,-0.24064382339737253,-0.5993578574818584,0.9323851489169722,0.0,1
Saudi Arabia,0.9100400241349756,0.0013626117158175367,-0.19454684429195016,1.1567930075852038,0.2248692741717971,0.34479485444056535,0.27672167811078013,0.05451233714145178,0.7782639943772504,0.11116587985741597,-0.16746001973061062,0.4400520742982026,0.6723999183223666,0.10477202349792558,-0.052206667271759745,-0.06412327512871754,0.5329669061687452,0.30944094220886864,0.6730739463370613,-1.2449405454965734,1.089969736092081,0.9379737275094899,0.15106730444754185,0.2222878148239984,-0.21113234762559904,0.012276690904738352,0.40034742645019133,0.48389833093925866,0.40385289517465267,0.3957982936473237,1.2952783655076991,0.6674485924512694,-0.2289067686042488,-0.7943412141073937,2.36975095554795,1.696144652551316,0.6659058475225543,0.0,0
Senegal,-0.21819578089447966,-0.12712675407587037,-0.16542078039102404,-0.12743910787641752,-0.20861382595033373,0.4494197175170164,-0.5720093638427296,0.43029316430491904,0.210907574020628,0.2884946371805937,0.96014090800824,0.3788074377269808,-0.2626334852329144,0.26444385335413373,0.42664487365879966,0.42746541832567286,-0.3038976116143511,-0.2894939158018429,-0.03150909655513426,-0.048193924664090046,1.2359791362471477,-0.6285451814619163,1.0598522269997417,0.3277833924666366,-0.2705295314170759,0.7278540591997865,0.40034742645019133,0.41507548827599167,0.5849747996772242,0.8960747657087663,0.11742050470258389,-0.3536546649346747,-0.2559516028673072,0.4628910569640247,-0.24135152143968924,-0.5746750347933297,0.7924201610594799,0.0,1
Sierra Leone,-0.2880295785600166,-0.18949526814365636,-0.15568311126593828,-0.07437166508874724,-0.2148152912202388,-0.4550790987568189,-0.5808482145938848,1.4523031412116216,0.042514115923913604,-0.31566031509488374,1.3715293783481284,-0.05602948192869422,-0.3142215350842402,0.003926657272952037,1.097037030961583,1.0776311096685762,-0.31402256896655656,-0.3102504026848909,0.0020438390291684957,-0.047523974771613034,0.7249462357044141,-0.7796307615149963,0.5145812734684219,0.31860986397597246,-0.28950049506150194,1.8973251627240562,0.5609993959503421,0.41507548827599167,0.4699379143850504,0.231233664679744,-0.044035207287673454,-0.7629486637198548,-0.07339897159166292,0.4069486374081535,-0.24377791472763222,-0.5746750347933297,1.0861906857130188,0.0,1
