"","pays1","pays2","dist"
"14060","Egypt","Curacao",9694.84436063927
"14061","Libya","Canada",5665.42299327947
"14062","Libya","South Africa",4640.27174052279
"14063","Libya","Denmark",2424.2547590481
"14064","Libya","USSR",1499.83009683387
"14065","Libya","Pakistan",3439.37499406543
"14066","Libya","Aral Sea",3205.13320975376
"14067","Libya","Italy",613.27598825065
"14068","Libya","Nicaragua",9464.74159470281
"14069","Libya","Netherlands",2047.85308893631
"14070","Libya","Caspian Sea",2297.95560496451
"14071","Libya","Mexico",9432.30172728622
"14072","Libya","Iraq",1320.08254888592
"14073","Libya","Lake Malawi",3402.95040811205
"14074","Libya","Ethiopia",1359.87258906493
"14075","Libya","USA",6640.41578881244
"14076","Libya","Mongolia",5490.20187510849
"14077","Libya","Switzerland",1454.29769836372
"14078","Libya","Cambodia",8065.78874246408
"14079","Libya","France",1212.94642557206
"14080","Libya","Guatemala",9830.91340691044
"14081","Libya","Belize",9711.3873774885
"14082","Libya","Honduras",9436.74699988171
"14083","Libya","El Salvador",9926.86589253701
"14084","Libya","Costa Rica",9710.16525161743
"14085","Libya","Panama",9236.46528957951
"14086","Libya","Colombia",8414.50603006873
"14087","Libya","Ecuador",9519.44355173886
"14088","Libya","Peru",9101.44603474716
"14089","Libya","Brazil",5993.3970413043
"14090","Libya","Bolivia",8718.00755338982
"14091","Libya","Chile",9805.23091064029
"14092","Libya","Argentina",8906.25728833248
"14093","Libya","Paraguay",8818.28934079005
"14094","Libya","Uruguay",9273.10477016799
"14095","Libya","Guyana",7389.36063508351
"14096","Libya","Suriname",7092.72039219515
"14097","Libya","French Guiana",6944.58442892996
"14098","Libya","Venezuela",7551.55255380559
"14099","Libya","Lake Titicaca",9689.3916096326
"14100","Libya","Romania",1213.49202124499
"14101","Libya","Iran",1917.13406848515
"14102","Libya","Turkey",600.151794451908
"14103","Libya","Afghanistan",3348.25029859363
"14104","Libya","China",4461.35177123589
"14105","Libya","India",4339.18289040897
"14106","Libya","Myanmar",6690.38354783304
"14107","Libya","Nepal",5261.69638386061
"14108","Libya","Bhutan",6130.21131783825
"14109","Libya","Bangladesh",6121.97736033336
"14110","Libya","Thailand",7328.0530382962
"14111","Libya","Laos",7494.24385376612
"14112","Libya","Vietnam",7579.49921102157
"14113","Libya","North Korea",8530.32443033872
"14114","Libya","Hungary",1467.29038735404
"14115","Libya","Czechoslovakia",1669.13793990408
"14116","Libya","Poland",1793.7831734837
"14117","Libya","South Korea",8827.80921038971
"14118","Libya","Lake Pasvikelv",4064.54442846195
"14119","Libya","Bulgaria",940.215742025629
"14120","Libya","Yugoslavia",880.819025042721
"14121","Libya","Greece",391.56714239364
"14122","Libya","Albania",763.453634810504
"14123","Libya","Austria",1498.37383751226
"14124","Libya","Lacul Greaca",1276.82010681728
"14125","Libya","Germany",1600.8736453332
"14126","Libya","Luxembourg",1877.40012453432
"14127","Libya","Belgium",1877.40012453432
"14128","Libya","Liechtenstein",1549.80917774865
"14129","Libya","Portugal",1733.28099726257
"14130","Libya","Spain",1196.09404417558
"14131","Libya","Andorra",1343.97343927843
"14132","Libya","Monaco",1224.7831863393
"14133","Libya","Norway",2790.76553949402
"14134","Libya","Finland",3031.22106506187
"14135","Libya","Sweden",2469.53486120373
"14136","Libya","Egypt",0
"14137","Libya","Sudan",0
"14138","Libya","Chad",0
"14139","Libya","Tunisia",0
"14140","Libya","Algeria",0
"14141","Libya","Mali",919.465839845049
"14142","Libya","Mauritania",1438.5920332201
"14143","Libya","Morocco",1043.49109414485
"14144","Libya","Western Sahara",1794.78975086576
"14145","Libya","Senegal",2616.76708631072
"14146","Libya","Gambia",2812.81810379209
"14147","Libya","Guinea-Bissau",2886.2768286525
"14148","Libya","Guinea",2465.89842263249
"14149","Libya","Ivory Coast",2236.42911638692
"14150","Libya","Liberia",2788.11808576623
"14151","Libya","Sierra Leone",2826.40663406372
"14152","Libya","Ghana",1900.24034833506
"14153","Libya","Burkina Faso",1543.36636990595
"14154","Libya","Niger",0
"14155","Libya","Benin",1563.99977405076
"14156","Libya","Togo",1829.31227205953
"14157","Libya","Nigeria",993.617211561802
"14158","Libya","Cameroon",1062.35439524078
"14159","Libya","Central African Republic",953.310626492993
"14160","Libya","Zaire",1576.08569748182
"14161","Libya","Congo",1863.41019941404
"14162","Libya","Gabon",2241.67587935481
"14163","Libya","Uganda",1919.124780366
"14164","Libya","Rwanda",2386.13207185737
"14165","Libya","Zambia",3136.06334886278
"14166","Libya","Angola",2920.39919190827
"14167","Libya","Burundi",2517.16030585078
"14168","Libya","Namibia",4120.97162147329
"14169","Libya","Botswana",4120.97162147329
"14170","Libya","Mozambique",3635.30219352227
"14171","Libya","Swaziland",5064.54693325797
"14172","Libya","Zimbabwe",3935.81658726563
"14173","Libya","Malawi",3371.38433127246
"14174","Libya","Tanzania",2380.75055837628
"14175","Libya","Kenya",2006.25627825513
"14176","Libya","Somalia",2202.43870452062
"14177","Libya","Djibouti",2092.22697475113
"14178","Libya","Syria",1021.12848169879
"14179","Libya","Lebanon",1016.3389316254
"14180","Libya","Jordan",1016.01743887536
"14181","Libya","Israel",902.203902126844
"14182","Libya","Gaza Strip",895.989233621457
"14183","Libya","Saudi Arabia",1016.01743887536
"14184","Libya","Yemen",1979.2277971718
"14185","Libya","Qatar",2639.71323861881
"14186","Libya","Kuwait",2106.81821000431
"14187","Libya","Neutral Zone",1931.66163516769
"14188","Libya","Vislinskiy Zaliv",2378.35797838629
"14189","Libya","Lake Albert",2069.57141922926
"14190","Libya","Lake Tanganyika",2585.63516636889
"14191","Libya","Lake Kariba",4013.05856470662
"14192","Libya","Lake Victoria",2333.26408366965
"14193","Libya","Oman",2831.98512579965
"14194","Libya","United Arab Emirates",2682.24842091778
"14195","Libya","Great Bitter Lake",740.680042195041
"14196","Libya","West Bank",968.084225669357
"14197","Libya","Australia",10773.2659093891
"14198","Libya","Papua New Guinea",12624.1658950039
"14199","Libya","Saint-Barthelemy",7371.68963361552
"14200","Libya","Cuba",8322.98277771614
"14201","Libya","Antarctica",9758.1026440715
"14202","Libya","Lesotho",5338.4661547718
"14203","Libya","Lake Fjerritslev",2662.28067587876
"14204","Libya","Anguilla",7388.89445034961
"14205","Libya","Nauru",14729.6457152839
"14206","Libya","Saint Kitts",7393.80137142621
"14207","Libya","Montserrat",7361.94138481418
"14208","Libya","Greenland",4595.85735962017
"14209","Libya","Sardinia",700.241401645597
"14210","Libya","Iceland",3927.36164063263
"14211","Libya","Sicily",474.94675627338
"14212","Libya","Sonsorol Island",11324.2828706001
"14213","Libya","Maug Island",11455.4225441578
"14214","Libya","Isle of Man",2647.25109399261
"14215","Libya","Saint Eustatius",7401.08401516202
"14216","Libya","Brunei",9676.93572905776
"14217","Libya","Dominican Republic",7867.76653338164
"14218","Libya","Haiti",8147.10697655413
"14219","Libya","Ireland",2558.89983158456
"14220","Libya","Nevis",7381.33626905317
"14221","Libya","Madagascar",4442.57762500595
"14222","Libya","San Marino",1193.15759570727
"14223","Libya","Sin Cowe Island",9407.04744178508
"14224","Libya","Tobago",7476.47315918307
"14225","Libya","Barbados",7284.65934121651
"14226","Libya","Bahrain",2574.46403507873
"14227","Libya","Grenada",7535.04201289862
"14228","Libya","Jamaica",8673.74526316986
"14229","Libya","Sri Lanka",6002.37714466345
"14230","Libya","Barbuda",7287.51684296779
"14231","Libya","Puerto Rico",7618.19343444649
"14232","Libya","Cyprus",771.296023462043
"14233","Libya","Trinidad",7555.61121404635
"14234","Libya","Saint Lucia",7375.84151591291
"14235","Libya","Mauritius",5717.4833676424
"14236","Libya","Saint Vincent",7434.22056668423
"14237","Libya","Spratly Island",9375.97419561643
"14238","Libya","Dominica",7346.76679203043
"14239","Libya","Antigua",7308.84453803118
"14240","Libya","Bonaire",8180.12230965851
"14241","Libya","Aruba",8324.8755988308
"14242","Libya","Martinique",7355.32109760531
"14243","Libya","Isle of Wight",2199.01950112108
"14244","Libya","Saint-Martin",7388.55469703883
"14245","Libya","Curacao",8244.05395510894
"14246","Sudan","Canada",7475.21032174579
"14247","Sudan","South Africa",2841.36947913786
"14248","Sudan","Denmark",3897.06706736148
"14249","Sudan","USSR",2026.31071466985
"14250","Sudan","Pakistan",2547.09832003099
"14251","Sudan","Aral Sea",3090.58847030274
"14252","Sudan","Italy",1971.43574083104
"14253","Sudan","Nicaragua",11215.0423618073
"14254","Sudan","Netherlands",3632.9394449559
"14255","Sudan","Caspian Sea",2058.7551093729
"14256","Sudan","Mexico",11219.2861756092
"14257","Sudan","Iraq",1070.6235150108
"14258","Sudan","Lake Malawi",1495.16854712617
"14259","Sudan","Ethiopia",0
"14260","Sudan","USA",8453.58339112564
"14261","Sudan","Mongolia",5370.55318852818
"14262","Sudan","Switzerland",3051.3183081737
"14263","Sudan","Cambodia",6846.57267915833
"14264","Sudan","France",2903.51812552847
"14265","Sudan","Guatemala",11610.3112828189
"14266","Sudan","Belize",11490.1384422532
"14267","Sudan","Honduras",11187.7841088561
"14268","Sudan","El Salvador",11685.1570051738
"14269","Sudan","Costa Rica",11389.0454049445
"14270","Sudan","Panama",10830.8196561057
"14271","Sudan","Colombia",9834.46888360629
"14272","Sudan","Ecuador",10848.3171215544
"14273","Sudan","Peru",10324.8662055681
"14274","Sudan","Brazil",6675.61204647461
"14275","Sudan","Bolivia",9393.20619818582
"14276","Sudan","Chile",10460.9004211221
"14277","Sudan","Argentina",9227.17413131544
"14278","Sudan","Paraguay",9206.03958093256
"14279","Sudan","Uruguay",9311.69977532436
"14280","Sudan","Guyana",8718.81958754812
"14281","Sudan","Suriname",8389.89132733986
"14282","Sudan","French Guiana",8169.22001684842
"14283","Sudan","Venezuela",8968.67700798896
"14284","Sudan","Lake Titicaca",10517.1365016492
"14285","Sudan","Romania",2373.62644956183
"14286","Sudan","Iran",1477.25231995322
"14287","Sudan","Turkey",1416.6989206074
"14288","Sudan","Afghanistan",2561.83013644919
"14289","Sudan","China",4005.70280561204
"14290","Sudan","India",3169.0140866757
"14291","Sudan","Myanmar",5644.93660526994
"14292","Sudan","Nepal",4396.3077024486
"14293","Sudan","Bhutan",5246.86979566078
"14294","Sudan","Bangladesh",5191.2791710357
"14295","Sudan","Thailand",6211.11054586052
"14296","Sudan","Laos",6483.07827438158
"14297","Sudan","Vietnam",6640.78979062928
"14298","Sudan","North Korea",8293.48959696254
"14299","Sudan","Hungary",2706.56896243647
"14300","Sudan","Czechoslovakia",2917.92375318677
"14301","Sudan","Poland",3009.30314216785
"14302","Sudan","South Korea",8556.29885187238
"14303","Sudan","Lake Pasvikelv",5137.46188729164
"14304","Sudan","Bulgaria",2151.07393867092
"14305","Sudan","Yugoslavia",2122.51155699334
"14306","Sudan","Greece",1611.18331481441
"14307","Sudan","Albania",2015.69529344797
"14308","Sudan","Austria",2865.27756566373
"14309","Sudan","Lacul Greaca",2428.66213227248
"14310","Sudan","Germany",3059.21659140024
"14311","Sudan","Luxembourg",3474.49026162873
"14312","Sudan","Belgium",3489.08991517015
"14313","Sudan","Liechtenstein",3103.67370689269
"14314","Sudan","Portugal",3536.78669131459
"14315","Sudan","Spain",3005.47915899035
"14316","Sudan","Andorra",3134.67641939388
"14317","Sudan","Monaco",2903.51812552847
"14318","Sudan","Norway",4243.87711530444
"14319","Sudan","Finland",4202.34608852714
"14320","Sudan","Sweden",3836.79452867816
"14321","Sudan","Egypt",0
"14322","Sudan","Libya",0
"14323","Sudan","Chad",0
"14324","Sudan","Tunisia",1792.71454580961
"14325","Sudan","Algeria",1322.22039669961
"14326","Sudan","Mali",1997.3102198423
"14327","Sudan","Mauritania",3002.67920222376
"14328","Sudan","Morocco",2826.39620645669
"14329","Sudan","Western Sahara",3425.70497910562
"14330","Sudan","Senegal",3644.29529680608
"14331","Sudan","Gambia",3906.82730743901
"14332","Sudan","Guinea-Bissau",3903.42917934601
"14333","Sudan","Guinea",3297.38406671211
"14334","Sudan","Ivory Coast",2744.65423043871
"14335","Sudan","Liberia",3340.57067961031
"14336","Sudan","Sierra Leone",3578.64437676144
"14337","Sudan","Ghana",2415.17185514995
"14338","Sudan","Burkina Faso",2153.41102689523
"14339","Sudan","Niger",858.655930462597
"14340","Sudan","Benin",2014.42267711534
"14341","Sudan","Togo",2345.79599696744
"14342","Sudan","Nigeria",818.414465962071
"14343","Sudan","Cameroon",769.507003108282
"14344","Sudan","Central African Republic",29.9135416536914
"14345","Sudan","Zaire",0
"14346","Sudan","Congo",801.459141599105
"14347","Sudan","Gabon",1320.62524809878
"14348","Sudan","Uganda",0
"14349","Sudan","Rwanda",537.678929777147
"14350","Sudan","Zambia",1331.69366955824
"14351","Sudan","Angola",1493.06800300516
"14352","Sudan","Burundi",678.96240605938
"14353","Sudan","Namibia",2429.92034389253
"14354","Sudan","Botswana",2429.92034389253
"14355","Sudan","Mozambique",1723.6322544291
"14356","Sudan","Swaziland",3235.60206687806
"14357","Sudan","Zimbabwe",2115.38116905545
"14358","Sudan","Malawi",1473.24476361622
"14359","Sudan","Tanzania",495.840888300037
"14360","Sudan","Kenya",0
"14361","Sudan","Somalia",594.293557426304
"14362","Sudan","Djibouti",671.861466974451
"14363","Sudan","Syria",1023.64544556246
"14364","Sudan","Lebanon",1115.40222639018
"14365","Sudan","Jordan",684.375576938161
"14366","Sudan","Israel",715.965080175931
"14367","Sudan","Gaza Strip",904.860967102004
"14368","Sudan","Saudi Arabia",235.337727652632
"14369","Sudan","Yemen",518.973463228398
"14370","Sudan","Qatar",1453.14327116354
"14371","Sudan","Kuwait",1274.71886187136
"14372","Sudan","Neutral Zone",1128.9614764319
"14373","Sudan","Vislinskiy Zaliv",3613.11224322136
"14374","Sudan","Lake Albert",150.472443340074
"14375","Sudan","Lake Tanganyika",775.870886059266
"14376","Sudan","Lake Kariba",2223.33173393718
"14377","Sudan","Lake Victoria",416.153629589274
"14378","Sudan","Oman",1444.84771771766
"14379","Sudan","United Arab Emirates",1476.77404088096
"14380","Sudan","Great Bitter Lake",836.944453562922
"14381","Sudan","West Bank",912.59865814582
"14382","Sudan","Australia",8956.22989663008
"14383","Sudan","Papua New Guinea",11441.5942590083
"14384","Sudan","Saint-Barthelemy",9055.78259953253
"14385","Sudan","Cuba",10078.7481855102
"14386","Sudan","Antarctica",7887.14542876608
"14387","Sudan","Lesotho",3554.39725707327
"14388","Sudan","Lake Fjerritslev",4102.98910982728
"14389","Sudan","Anguilla",9077.6170199064
"14390","Sudan","Nauru",14090.6678804148
"14391","Sudan","Saint Kitts",9068.85393823839
"14392","Sudan","Montserrat",9027.28685290906
"14393","Sudan","Greenland",6169.64576584573
"14394","Sudan","Sardinia",2432.5779498485
"14395","Sudan","Iceland",5532.90368791723
"14396","Sudan","Sicily",1892.13181736358
"14397","Sudan","Sonsorol Island",10242.4808518882
"14398","Sudan","Maug Island",10973.0982605194
"14399","Sudan","Isle of Man",4341.57903955289
"14400","Sudan","Saint Eustatius",9079.8994002817
"14401","Sudan","Brunei",8347.24460339534
"14402","Sudan","Dominican Republic",9586.31486044759
"14403","Sudan","Haiti",9889.26302968964
"14404","Sudan","Ireland",4295.38021043511
"14405","Sudan","Nevis",9054.13736444748
"14406","Sudan","Madagascar",2350.57318884628
"14407","Sudan","San Marino",2689.42493948291
"14408","Sudan","Sin Cowe Island",8217.7439573673
"14409","Sudan","Tobago",8965.06623050834
"14410","Sudan","Barbados",8820.06370878219
"14411","Sudan","Bahrain",1458.22308262504
"14412","Sudan","Grenada",9062.02095794061
"14413","Sudan","Jamaica",10422.4758144791
"14414","Sudan","Sri Lanka",4565.85131008282
"14415","Sudan","Barbuda",8963.17760768614
"14416","Sudan","Puerto Rico",9320.80161945908
"14417","Sudan","Cyprus",1305.29766444635
"14418","Sudan","Trinidad",9035.64659513455
"14419","Sudan","Saint Lucia",8947.26728516147
"14420","Sudan","Mauritius",3627.38647399502
"14421","Sudan","Saint Vincent",8991.27452799608
"14422","Sudan","Spratly Island",8118.8922160634
"14423","Sudan","Dominica",8960.28920272802
"14424","Sudan","Antigua",8975.37148898823
"14425","Sudan","Bonaire",9770.79560501735
"14426","Sudan","Aruba",9949.36952719256
"14427","Sudan","Martinique",8941.86996511356
"14428","Sudan","Isle of Wight",3904.88374064532
"14429","Sudan","Saint-Martin",9075.24613165307
"14430","Sudan","Curacao",9842.91532177807
"14431","Chad","Canada",6711.99750795873
"14432","Chad","South Africa",3555.39084418754
"14433","Chad","Denmark",3542.09431385794
"14434","Chad","USSR",2682.38894705378
"14435","Chad","Pakistan",3884.221739088
"14436","Chad","Aral Sea",4174.37961002878
"14437","Chad","Italy",1603.53336672624
"14438","Chad","Nicaragua",10205.8373929677
"14439","Chad","Netherlands",3191.38907918671
"14440","Chad","Caspian Sea",3155.51350986421
"14441","Chad","Mexico",10250.2424729005
"14442","Chad","Iraq",2078.11375683516
"14443","Chad","Lake Malawi",2578.55541440284
"14444","Chad","Ethiopia",1178.55733323744
"14445","Chad","USA",7635.79359381961
"14446","Chad","Mongolia",6495.84526046447
"14447","Chad","Switzerland",2593.11276866062
"14448","Chad","Cambodia",8325.0813964721
"14449","Chad","France",2371.14004452973
"14450","Chad","Guatemala",10626.3676121532
"14451","Chad","Belize",10505.5717569397
"14452","Chad","Honduras",10179.0667401883
"14453","Chad","El Salvador",10680.1677669079
"14454","Chad","Costa Rica",10398.0572689438
"14455","Chad","Panama",9877.99803338761
"14456","Chad","Colombia",8888.42136526753
"14457","Chad","Ecuador",9914.78454649765
"14458","Chad","Peru",9404.72383778498
"14459","Chad","Brazil",5729.41827504137
"14460","Chad","Bolivia",8444.02215534833
"14461","Chad","Chile",9533.89530595321
"14462","Chad","Argentina",8351.18946820385
"14463","Chad","Paraguay",8312.63433475173
"14464","Chad","Uruguay",8503.31355212819
"14465","Chad","Guyana",7778.77959273783
"14466","Chad","Suriname",7452.3866016381
"14467","Chad","French Guiana",7239.91961433575
"14468","Chad","Venezuela",8021.18719791013
"14469","Chad","Lake Titicaca",9569.63735571238
"14470","Chad","Romania",2349.68312434945
"14471","Chad","Iran",2665.65556388652
"14472","Chad","Turkey",1857.06722206546
"14473","Chad","Afghanistan",3884.221739088
"14474","Chad","China",5223.17135022179
"14475","Chad","India",4581.73839342194
"14476","Chad","Myanmar",7074.61974385423
"14477","Chad","Nepal",5745.7803723334
"14478","Chad","Bhutan",6607.00951447188
"14479","Chad","Bangladesh",6563.38490630555
"14480","Chad","Thailand",7657.25716211985
"14481","Chad","Laos",7900.31089770396
"14482","Chad","Vietnam",8036.14926289953
"14483","Chad","North Korea",9482.77228432703
"14484","Chad","Hungary",2499.26136521573
"14485","Chad","Czechoslovakia",2702.23537139153
"14486","Chad","Poland",2901.6110637879
"14487","Chad","South Korea",9760.27429654889
"14488","Chad","Lake Pasvikelv",5165.18332580088
"14489","Chad","Bulgaria",2089.78489221669
"14490","Chad","Yugoslavia",1987.81022593978
"14491","Chad","Greece",1568.48906741212
"14492","Chad","Albania",1841.98680255666
"14493","Chad","Austria",2579.26254408536
"14494","Chad","Lacul Greaca",2451.44274816386
"14495","Chad","Germany",2718.23613977485
"14496","Chad","Luxembourg",3024.74453740022
"14497","Chad","Belgium",3025.04710655334
"14498","Chad","Liechtenstein",2677.86957914102
"14499","Chad","Portugal",2659.31741857251
"14500","Chad","Spain",2213.02940677218
"14501","Chad","Andorra",2482.95759032585
"14502","Chad","Monaco",2378.76801554307
"14503","Chad","Norway",3913.15275521732
"14504","Chad","Finland",4113.86845686064
"14505","Chad","Sweden",3552.63872711005
"14506","Chad","Egypt",295.148562856897
"14507","Chad","Libya",0
"14508","Chad","Sudan",0
"14509","Chad","Tunisia",967.369665415144
"14510","Chad","Algeria",313.958977943937
"14511","Chad","Mali",1043.71478890908
"14512","Chad","Mauritania",2025.81876443674
"14513","Chad","Morocco",1904.00694022373
"14514","Chad","Western Sahara",2418.43475510421
"14515","Chad","Senegal",2709.31611646301
"14516","Chad","Gambia",2964.13558150184
"14517","Chad","Guinea-Bissau",2970.53920591263
"14518","Chad","Guinea",2386.02601143213
"14519","Chad","Ivory Coast",1832.81322838128
"14520","Chad","Liberia",2405.68815763202
"14521","Chad","Sierra Leone",2672.21613348383
"14522","Chad","Ghana",1468.94323681779
"14523","Chad","Burkina Faso",1244.5229093207
"14524","Chad","Niger",0
"14525","Chad","Benin",1123.571568088
"14526","Chad","Togo",1399.50545127962
"14527","Chad","Nigeria",75.8919575793882
"14528","Chad","Cameroon",0
"14529","Chad","Central African Republic",0
"14530","Chad","Zaire",370.114475846059
"14531","Chad","Congo",436.704538285362
"14532","Chad","Gabon",640.529858454887
"14533","Chad","Uganda",1215.79465239921
"14534","Chad","Rwanda",1558.16754661149
"14535","Chad","Zambia",2171.85077368612
"14536","Chad","Angola",1484.39340470303
"14537","Chad","Burundi",1638.95472829475
"14538","Chad","Namibia",2715.34894050806
"14539","Chad","Botswana",2892.0818152582
"14540","Chad","Mozambique",2811.89426200824
"14541","Chad","Swaziland",4001.15362114777
"14542","Chad","Zimbabwe",2922.69784540756
"14543","Chad","Malawi",2522.31283501694
"14544","Chad","Tanzania",1588.2433021726
"14545","Chad","Kenya",1444.30963923934
"14546","Chad","Somalia",2115.52758256237
"14547","Chad","Djibouti",1993.91782180417
"14548","Chad","Syria",1879.40440668519
"14549","Chad","Lebanon",1901.34865473094
"14550","Chad","Jordan",1555.32055333886
"14551","Chad","Israel",1572.22752374085
"14552","Chad","Gaza Strip",1655.64380847462
"14553","Chad","Saudi Arabia",1448.64990482225
"14554","Chad","Yemen",2010.37133986577
"14555","Chad","Qatar",2822.63906016383
"14556","Chad","Kuwait",2516.45979444569
"14557","Chad","Neutral Zone",2354.67314985672
"14558","Chad","Vislinskiy Zaliv",3433.04006146338
"14559","Chad","Lake Albert",1353.10424214243
"14560","Chad","Lake Tanganyika",1704.27859386282
"14561","Chad","Lake Kariba",2966.1946004793
"14562","Chad","Lake Victoria",1615.99506358738
"14563","Chad","Oman",2940.7994825264
"14564","Chad","United Arab Emirates",2849.12848419813
"14565","Chad","Great Bitter Lake",1463.10132829635
"14566","Chad","West Bank",1712.91554423038
"14567","Chad","Australia",10567.2493139192
"14568","Chad","Papua New Guinea",12941.3111102534
"14569","Chad","Saint-Barthelemy",8049.52988929122
"14570","Chad","Cuba",9075.24606251357
"14571","Chad","Antarctica",8547.68276576816
"14572","Chad","Lesotho",4192.95018159894
"14573","Chad","Lake Fjerritslev",3773.4017773331
"14574","Chad","Anguilla",8070.8989098977
"14575","Chad","Nauru",15473.0356094796
"14576","Chad","Saint Kitts",8063.63072065382
"14577","Chad","Montserrat",8023.22455110153
"14578","Chad","Greenland",5748.72513618396
"14579","Chad","Sardinia",1857.02638245057
"14580","Chad","Iceland",5082.5964969404
"14581","Chad","Sicily",1470.70416779115
"14582","Chad","Sonsorol Island",11712.5146488123
"14583","Chad","Maug Island",12271.7203550579
"14584","Chad","Isle of Man",3805.21510030991
"14585","Chad","Saint Eustatius",8074.24898272197
"14586","Chad","Brunei",9856.59725947674
"14587","Chad","Dominican Republic",8577.39806197528
"14588","Chad","Haiti",8879.45281977728
"14589","Chad","Ireland",3711.98151144656
"14590","Chad","Nevis",8049.16989531386
"14591","Chad","Madagascar",3852.00061175729
"14592","Chad","San Marino",2289.80498993997
"14593","Chad","Sin Cowe Island",9699.02497831379
"14594","Chad","Tobago",8013.27767392703
"14595","Chad","Barbados",7867.02027241591
"14596","Chad","Bahrain",2809.41363610916
"14597","Chad","Grenada",8109.25442034336
"14598","Chad","Jamaica",9413.85144589305
"14599","Chad","Sri Lanka",6091.41032213976
"14600","Chad","Barbuda",7957.78899532649
"14601","Chad","Puerto Rico",8312.94384569727
"14602","Chad","Cyprus",1883.60628193671
"14603","Chad","Trinidad",8084.30685197966
"14604","Chad","Saint Lucia",7993.71483823441
"14605","Chad","Mauritius",5142.45233995514
"14606","Chad","Saint Vincent",8037.89905294269
"14607","Chad","Spratly Island",9614.01367725484
"14608","Chad","Dominica",7984.4586677422
"14609","Chad","Antigua",7971.25493796105
"14610","Chad","Bonaire",8815.59664310265
"14611","Chad","Aruba",8976.77476986859
"14612","Chad","Martinique",7981.09686626596
"14613","Chad","Isle of Wight",3356.92524353176
"14614","Chad","Saint-Martin",8068.73443844887
"14615","Chad","Curacao",8883.68321152095
"14616","Tunisia","Canada",5188.72639555763
"14617","Tunisia","South Africa",6165.58215174673
"14618","Tunisia","Denmark",1974.46960913493
"14619","Tunisia","USSR",1554.90568477445
"14620","Tunisia","Pakistan",4645.18886035215
"14621","Tunisia","Aral Sea",4033.66249079847
"14622","Tunisia","Italy",430.125616619619
"14623","Tunisia","Nicaragua",9179.57763588171
"14624","Tunisia","Netherlands",1590.38900111617
"14625","Tunisia","Caspian Sea",3124.76816830845
"14626","Tunisia","Mexico",9081.08095426228
"14627","Tunisia","Iraq",2533.08381585442
"14628","Tunisia","Lake Malawi",5125.89781209183
"14629","Tunisia","Ethiopia",3121.04665783819
"14630","Tunisia","USA",6174.90375714207
"14631","Tunisia","Mongolia",6121.8825127696
"14632","Tunisia","Switzerland",998.619511945397
"14633","Tunisia","Cambodia",9230.92755565159
"14634","Tunisia","France",727.770894978891
"14635","Tunisia","Guatemala",9503.87300499363
"14636","Tunisia","Belize",9387.11334331848
"14637","Tunisia","Honduras",9150.97721786768
"14638","Tunisia","El Salvador",9632.33033900595
"14639","Tunisia","Costa Rica",9445.43180885663
"14640","Tunisia","Panama",9007.68227001715
"14641","Tunisia","Colombia",8241.15299654108
"14642","Tunisia","Ecuador",9383.71935497317
"14643","Tunisia","Peru",9037.34139455825
"14644","Tunisia","Brazil",6220.72646128137
"14645","Tunisia","Bolivia",8910.40471607765
"14646","Tunisia","Chile",9938.94034027376
"14647","Tunisia","Argentina",9174.90319343987
"14648","Tunisia","Paraguay",9075.85512326968
"14649","Tunisia","Uruguay",9586.13406544776
"14650","Tunisia","Guyana",7311.91567252169
"14651","Tunisia","Suriname",7044.18073678654
"14652","Tunisia","French Guiana",6944.03940931134
"14653","Tunisia","Venezuela",7414.35293682353
"14654","Tunisia","Lake Titicaca",9798.66888741617
"14655","Tunisia","Romania",1260.40681012741
"14656","Tunisia","Iran",2893.22743679586
"14657","Tunisia","Turkey",1340.46108922915
"14658","Tunisia","Afghanistan",4459.20130984659
"14659","Tunisia","China",5386.05151624289
"14660","Tunisia","India",5552.44413395763
"14661","Tunisia","Myanmar",7791.53115323887
"14662","Tunisia","Nepal",6368.93049910991
"14663","Tunisia","Bhutan",7216.49703478474
"14664","Tunisia","Bangladesh",7227.08240661027
"14665","Tunisia","Thailand",8467.45175368753
"14666","Tunisia","Laos",8587.84393873174
"14667","Tunisia","Vietnam",8638.49922752171
"14668","Tunisia","North Korea",9104.19862091186
"14669","Tunisia","Hungary",1127.88980311262
"14670","Tunisia","Czechoslovakia",1329.78041705551
"14671","Tunisia","Poland",1528.88225779093
"14672","Tunisia","South Korea",9415.72690418687
"14673","Tunisia","Lake Pasvikelv",3748.69582075654
"14674","Tunisia","Bulgaria",1132.60230589956
"14675","Tunisia","Yugoslavia",883.675011320865
"14676","Tunisia","Greece",847.728793784938
"14677","Tunisia","Albania",836.794241540509
"14678","Tunisia","Austria",1072.03748308129
"14679","Tunisia","Lacul Greaca",1481.2025094626
"14680","Tunisia","Germany",1151.41852908505
"14681","Tunisia","Luxembourg",1417.2045608761
"14682","Tunisia","Belgium",1417.2045608761
"14683","Tunisia","Liechtenstein",1099.292390323
"14684","Tunisia","Portugal",1376.14152151586
"14685","Tunisia","Spain",747.153417409303
"14686","Tunisia","Andorra",852.436557406486
"14687","Tunisia","Monaco",760.126500729131
"14688","Tunisia","Norway",2338.49161682808
"14689","Tunisia","Finland",2705.76578749427
"14690","Tunisia","Sweden",2034.3692980939
"14691","Tunisia","Egypt",1291.81868542195
